,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France
2024-05-05,11048,50,0.004525706010137582,11048,0,0.0,11048,0,0.0,11048,55,0.00497827661115134,11048,0,0.0,11048,0,0.0,11048,55,0.00497827661115134,1076.0,0.0,0.0,1076.0,0.0,0.0,1076.0,0.0,0.0,1076.0,0.0,0.0,1076.0,0.0,0.0,1076.0,0.0,0.0,1076.0,0.0,0.0,1056.0,0.0,0.0,1056.0,0.0,0.0,1056.0,0.0,0.0,1056.0,0.0,0.0,1056.0,0.0,0.0,1056.0,0.0,0.0,1056.0,0.0,0.0,3335.0,0.0,0.0,3335.0,0.0,0.0,3335.0,0.0,0.0,3335.0,0.0,0.0,3335.0,0.0,0.0,3335.0,0.0,0.0,3335.0,0.0,0.0,12221,2,0.00016365272890925457,12221,1,8.182636445462728e-05,12221,0,0.0,12221,3,0.00024547909336388184,12221,0,0.0,12221,0,0.0,12221,2,0.00016365272890925457,4030,2,0.0004962779156327543,4030,2,0.0004962779156327543,4030,0,0.0,4030,3,0.0007444168734491315,4030,0,0.0,4030,0,0.0,4030,2,0.0004962779156327543
2024-05-06,15173,4,0.0002636261780794833,15173,1,6.590654451987082e-05,15173,0,0.0,15173,2,0.00013181308903974164,15173,0,0.0,15173,1,6.590654451987082e-05,15173,2,0.00013181308903974164,1655.0,0.0,0.0,1655.0,0.0,0.0,1655.0,0.0,0.0,1655.0,0.0,0.0,1655.0,0.0,0.0,1655.0,0.0,0.0,1655.0,0.0,0.0,1517.0,7.0,0.004614370468029005,1517.0,0.0,0.0,1517.0,0.0,0.0,1517.0,0.0,0.0,1517.0,0.0,0.0,1517.0,0.0,0.0,1517.0,0.0,0.0,5434.0,1.0,0.0001840264998159735,5434.0,0.0,0.0,5434.0,0.0,0.0,5434.0,0.0,0.0,5434.0,0.0,0.0,5434.0,0.0,0.0,5434.0,0.0,0.0,18532,4,0.0002158428663932657,18532,0,0.0,18532,0,0.0,18532,7,0.000377725016188215,18532,0,0.0,18532,4,0.0002158428663932657,18532,1,5.3960716598316424e-05,6388,3,0.000469630557294928,6388,1,0.00015654351909830932,6388,0,0.0,6388,1,0.00015654351909830932,6388,0,0.0,6388,0,0.0,6388,1,0.00015654351909830932
2024-05-07,15892,1,6.292474200855777e-05,15892,1,6.292474200855777e-05,15892,1,6.292474200855777e-05,15892,1,6.292474200855777e-05,15892,0,0.0,15892,1,6.292474200855777e-05,15892,1,6.292474200855777e-05,1674.0,0.0,0.0,1674.0,0.0,0.0,1674.0,0.0,0.0,1674.0,0.0,0.0,1674.0,0.0,0.0,1674.0,0.0,0.0,1674.0,0.0,0.0,1643.0,0.0,0.0,1643.0,0.0,0.0,1643.0,0.0,0.0,1643.0,0.0,0.0,1643.0,0.0,0.0,1643.0,0.0,0.0,1643.0,0.0,0.0,5963.0,1.0,0.0001677008217340265,5963.0,0.0,0.0,5963.0,0.0,0.0,5963.0,3.0,0.0005031024652020795,5963.0,0.0,0.0,5963.0,0.0,0.0,5963.0,0.0,0.0,18666,1,5.3573341905068036e-05,18666,1,5.3573341905068036e-05,18666,0,0.0,18666,6,0.0003214400514304082,18666,0,0.0,18666,1,5.3573341905068036e-05,18666,2,0.00010714668381013607,6597,3,0.00045475216007276033,6597,2,0.00030316810671517357,6597,0,0.0,6597,2,0.00030316810671517357,6597,0,0.0,6597,0,0.0,6597,1,0.00015158405335758679
2024-05-08,15429,6,0.00038887808671981335,15429,0,0.0,15429,0,0.0,15429,0,0.0,15429,0,0.0,15429,0,0.0,15429,0,0.0,1497.0,0.0,0.0,1497.0,0.0,0.0,1497.0,0.0,0.0,1497.0,0.0,0.0,1497.0,0.0,0.0,1497.0,0.0,0.0,1497.0,0.0,0.0,1416.0,1.0,0.0007062146892655367,1416.0,0.0,0.0,1416.0,0.0,0.0,1416.0,1.0,0.0007062146892655367,1416.0,0.0,0.0,1416.0,0.0,0.0,1416.0,0.0,0.0,5944.0,3.0,0.0005047106325706595,5944.0,0.0,0.0,5944.0,0.0,0.0,5944.0,10.0,0.0016823687752355316,5944.0,0.0,0.0,5944.0,0.0,0.0,5944.0,3.0,0.0005047106325706595,19086,4,0.00020957770093262077,19086,1,5.239442523315519e-05,19086,0,0.0,19086,14,0.0007335219532641727,19086,0,0.0,19086,3,0.00015718327569946557,19086,3,0.00015718327569946557,5193,1,0.00019256691700365877,5193,1,0.00019256691700365877,5193,0,0.0,5193,1,0.00019256691700365877,5193,0,0.0,5193,0,0.0,5193,1,0.00019256691700365877
2024-05-09,10719,1,9.329228472805298e-05,10719,0,0.0,10719,0,0.0,10719,0,0.0,10719,0,0.0,10719,0,0.0,10719,0,0.0,1044.0,0.0,0.0,1044.0,0.0,0.0,1044.0,0.0,0.0,1044.0,0.0,0.0,1044.0,0.0,0.0,1044.0,0.0,0.0,1044.0,0.0,0.0,1015.0,0.0,0.0,1015.0,0.0,0.0,1015.0,0.0,0.0,1015.0,0.0,0.0,1015.0,0.0,0.0,1015.0,0.0,0.0,1015.0,0.0,0.0,6162.0,1.0,0.0001622849724115547,6162.0,0.0,0.0,6162.0,0.0,0.0,6162.0,3.0,0.0004868549172346641,6162.0,0.0,0.0,6162.0,0.0,0.0,6162.0,1.0,0.0001622849724115547,18663,0,0.0,18663,0,0.0,18663,0,0.0,18663,6,0.00032149172158816913,18663,0,0.0,18663,0,0.0,18663,0,0.0,4922,1,0.0002031694433157253,4922,1,0.0002031694433157253,4922,0,0.0,4922,2,0.0004063388866314506,4922,0,0.0,4922,0,0.0,4922,1,0.0002031694433157253
2024-05-10,14531,32,0.0022021884247470924,14531,41,0.002821553919207212,14531,0,0.0,14531,42,0.002890372307480559,14531,0,0.0,14531,1,6.881838827334664e-05,14531,41,0.002821553919207212,1566.0,1.0,0.0006385696040868455,1566.0,1.0,0.0006385696040868455,1566.0,0.0,0.0,1566.0,1.0,0.0006385696040868455,1566.0,0.0,0.0,1566.0,0.0,0.0,1566.0,1.0,0.0006385696040868455,1513.0,0.0,0.0,1513.0,0.0,0.0,1513.0,0.0,0.0,1513.0,0.0,0.0,1513.0,0.0,0.0,1513.0,0.0,0.0,1513.0,0.0,0.0,5982.0,1.0,0.00016716817118020728,5982.0,0.0,0.0,5982.0,2.0,0.00033433634236041456,5982.0,8.0,0.0013373453694416582,5982.0,0.0,0.0,5982.0,0.0,0.0,5982.0,2.0,0.00033433634236041456,18426,7,0.000379897970259416,18426,3,0.00016281341582546403,18426,2,0.00010854227721697601,18426,8,0.00043416910886790404,18426,0,0.0,18426,1,5.4271138608488005e-05,18426,5,0.00027135569304244004,5670,3,0.0005291005291005291,5670,3,0.0005291005291005291,5670,1,0.0001763668430335097,5670,4,0.0007054673721340388,5670,0,0.0,5670,0,0.0,5670,2,0.0003527336860670194
2024-05-11,10086,2,0.000198294665873488,10086,1,9.9147332936744e-05,10086,0,0.0,10086,1,9.9147332936744e-05,10086,0,0.0,10086,0,0.0,10086,1,9.9147332936744e-05,1027.0,0.0,0.0,1027.0,0.0,0.0,1027.0,0.0,0.0,1027.0,0.0,0.0,1027.0,0.0,0.0,1027.0,0.0,0.0,1027.0,0.0,0.0,1170.0,0.0,0.0,1170.0,0.0,0.0,1170.0,0.0,0.0,1170.0,0.0,0.0,1170.0,0.0,0.0,1170.0,0.0,0.0,1170.0,0.0,0.0,4368.0,0.0,0.0,4368.0,0.0,0.0,4368.0,2.0,0.0004578754578754579,4368.0,4.0,0.0009157509157509158,4368.0,0.0,0.0,4368.0,0.0,0.0,4368.0,2.0,0.0004578754578754579,12593,3,0.0002382275867545462,12593,1,7.940919558484873e-05,12593,1,7.940919558484873e-05,12593,2,0.00015881839116969746,12593,0,0.0,12593,1,7.940919558484873e-05,12593,1,7.940919558484873e-05,4135,1,0.0002418379685610641,4135,0,0.0,4135,1,0.0002418379685610641,4135,0,0.0,4135,0,0.0,4135,0,0.0,4135,0,0.0
2024-05-12,10927,1,9.151642719868216e-05,10927,0,0.0,10927,0,0.0,10927,0,0.0,10927,0,0.0,10927,0,0.0,10927,0,0.0,1082.0,0.0,0.0,1082.0,0.0,0.0,1082.0,0.0,0.0,1082.0,0.0,0.0,1082.0,0.0,0.0,1082.0,0.0,0.0,1082.0,0.0,0.0,877.0,0.0,0.0,877.0,0.0,0.0,877.0,0.0,0.0,877.0,0.0,0.0,877.0,0.0,0.0,877.0,0.0,0.0,877.0,0.0,0.0,3511.0,0.0,0.0,3511.0,0.0,0.0,3511.0,0.0,0.0,3511.0,1.0,0.0002848191398461977,3511.0,0.0,0.0,3511.0,0.0,0.0,3511.0,0.0,0.0,13885,8,0.0005761613251710479,13885,3,0.00021606049693914295,13885,0,0.0,13885,6,0.0004321209938782859,13885,0,0.0,13885,2,0.00014404033129276198,13885,3,0.00021606049693914295,3995,2,0.0005006257822277847,3995,1,0.00025031289111389235,3995,0,0.0,3995,3,0.000750938673341677,3995,0,0.0,3995,0,0.0,3995,1,0.00025031289111389235
2024-05-13,15606,3,0.00019223375624759708,15606,3,0.00019223375624759708,15606,0,0.0,15606,4,0.0002563116749967961,15606,0,0.0,15606,2,0.00012815583749839805,15606,2,0.00012815583749839805,1520.0,1.0,0.0006578947368421052,1520.0,1.0,0.0006578947368421052,1520.0,0.0,0.0,1520.0,1.0,0.0006578947368421052,1520.0,0.0,0.0,1520.0,0.0,0.0,1520.0,1.0,0.0006578947368421052,1478.0,0.0,0.0,1478.0,0.0,0.0,1478.0,0.0,0.0,1478.0,0.0,0.0,1478.0,0.0,0.0,1478.0,0.0,0.0,1478.0,0.0,0.0,5505.0,1.0,0.00018165304268846503,5505.0,4.0,0.0007266121707538601,5505.0,0.0,0.0,5505.0,7.0,0.0012715712988192551,5505.0,0.0,0.0,5505.0,4.0,0.0007266121707538601,5505.0,4.0,0.0007266121707538601,19414,4,0.00020603688060162769,19414,12,0.0006181106418048831,19414,1,5.150922015040692e-05,19414,36,0.0018543319254146493,19414,0,0.0,19414,23,0.0011847120634593592,19414,14,0.000721129082105697,6250,6,0.00096,6250,7,0.00112,6250,0,0.0,6250,8,0.00128,6250,0,0.0,6250,0,0.0,6250,7,0.00112
2024-05-14,16474,1,6.070171178827243e-05,16474,1,6.070171178827243e-05,16474,0,0.0,16474,1,6.070171178827243e-05,16474,0,0.0,16474,0,0.0,16474,1,6.070171178827243e-05,1693.0,0.0,0.0,1693.0,0.0,0.0,1693.0,0.0,0.0,1693.0,1.0,0.0005906674542232723,1693.0,0.0,0.0,1693.0,0.0,0.0,1693.0,0.0,0.0,1732.0,3.0,0.0017321016166281756,1732.0,3.0,0.0017321016166281756,1732.0,0.0,0.0,1732.0,3.0,0.0017321016166281756,1732.0,0.0,0.0,1732.0,0.0,0.0,1732.0,3.0,0.0017321016166281756,5994.0,1.0,0.0001668335001668335,5994.0,2.0,0.000333667000333667,5994.0,0.0,0.0,5994.0,3.0,0.0005005005005005005,5994.0,0.0,0.0,5994.0,0.0,0.0,5994.0,2.0,0.000333667000333667,19872,1,5.032206119162641e-05,19872,2,0.00010064412238325282,19872,0,0.0,19872,18,0.0009057971014492754,19872,0,0.0,19872,1,5.032206119162641e-05,19872,2,0.00010064412238325282,6689,2,0.0002989983555090447,6689,4,0.0005979967110180894,6689,0,0.0,6689,4,0.0005979967110180894,6689,0,0.0,6689,0,0.0,6689,2,0.0002989983555090447
2024-05-15,16439,19,0.0011557880649674555,16439,1,6.083095078776081e-05,16439,0,0.0,16439,19,0.0011557880649674555,16439,0,0.0,16439,11,0.000669140458665369,16439,5,0.0003041547539388041,1740.0,1.0,0.0005747126436781609,1740.0,0.0,0.0,1740.0,0.0,0.0,1740.0,0.0,0.0,1740.0,0.0,0.0,1740.0,0.0,0.0,1740.0,0.0,0.0,1797.0,2.0,0.0011129660545353367,1797.0,0.0,0.0,1797.0,0.0,0.0,1797.0,2.0,0.0011129660545353367,1797.0,0.0,0.0,1797.0,0.0,0.0,1797.0,0.0,0.0,6162.0,1.0,0.0001622849724115547,6162.0,0.0,0.0,6162.0,0.0,0.0,6162.0,3.0,0.0004868549172346641,6162.0,0.0,0.0,6162.0,0.0,0.0,6162.0,0.0,0.0,17758,3,0.0001689379434621016,17758,1,5.631264782070053e-05,17758,0,0.0,17758,4,0.00022525059128280213,17758,0,0.0,17758,0,0.0,17758,2,0.00011262529564140106,6599,4,0.0006061524473405061,6599,2,0.00030307622367025305,6599,0,0.0,6599,4,0.0006061524473405061,6599,0,0.0,6599,0,0.0,6599,1,0.00015153811183512653
2024-05-16,17075,5,0.00029282576866764275,17075,0,0.0,17075,1,5.856515373352855e-05,17075,6,0.0003513909224011713,17075,0,0.0,17075,3,0.00017569546120058566,17075,1,5.856515373352855e-05,1759.0,0.0,0.0,1759.0,0.0,0.0,1759.0,0.0,0.0,1759.0,0.0,0.0,1759.0,0.0,0.0,1759.0,0.0,0.0,1759.0,0.0,0.0,1804.0,0.0,0.0,1804.0,0.0,0.0,1804.0,0.0,0.0,1804.0,0.0,0.0,1804.0,0.0,0.0,1804.0,0.0,0.0,1804.0,0.0,0.0,5943.0,4.0,0.0006730607437321219,5943.0,2.0,0.0003365303718660609,5943.0,0.0,0.0,5943.0,8.0,0.0013461214874642437,5943.0,0.0,0.0,5943.0,0.0,0.0,5943.0,2.0,0.0003365303718660609,19440,2,0.00010288065843621399,19440,0,0.0,19440,0,0.0,19440,26,0.001337448559670782,19440,0,0.0,19440,0,0.0,19440,1,5.1440329218106995e-05,6719,15,0.002232475070695044,6719,11,0.0016371483851763656,6719,0,0.0,6719,14,0.002083643399315374,6719,0,0.0,6719,0,0.0,6719,11,0.0016371483851763656
2024-05-17,16823,0,0.0,16823,0,0.0,16823,0,0.0,16823,2,0.00011888486001307734,16823,0,0.0,16823,1,5.944243000653867e-05,16823,1,5.944243000653867e-05,1657.0,0.0,0.0,1657.0,0.0,0.0,1657.0,0.0,0.0,1657.0,0.0,0.0,1657.0,0.0,0.0,1657.0,0.0,0.0,1657.0,0.0,0.0,1732.0,0.0,0.0,1732.0,0.0,0.0,1732.0,0.0,0.0,1732.0,0.0,0.0,1732.0,0.0,0.0,1732.0,0.0,0.0,1732.0,0.0,0.0,5945.0,0.0,0.0,5945.0,0.0,0.0,5945.0,0.0,0.0,5945.0,1.0,0.0001682085786375105,5945.0,0.0,0.0,5945.0,0.0,0.0,5945.0,1.0,0.0001682085786375105,18541,2,0.00010786904697696996,18541,1,5.393452348848498e-05,18541,0,0.0,18541,6,0.00032360714093090985,18541,0,0.0,18541,0,0.0,18541,1,5.393452348848498e-05,6514,7,0.0010746085354620817,6514,6,0.00092109303039607,6514,0,0.0,6514,9,0.001381639545594105,6514,0,0.0,6514,0,0.0,6514,5,0.0007675775253300583
2024-05-18,10163,1,9.839614287119945e-05,10163,0,0.0,10163,0,0.0,10163,0,0.0,10163,0,0.0,10163,0,0.0,10163,0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1070.0,0.0,0.0,1070.0,0.0,0.0,1070.0,0.0,0.0,1070.0,0.0,0.0,1070.0,0.0,0.0,1070.0,0.0,0.0,1070.0,0.0,0.0,4196.0,0.0,0.0,4196.0,0.0,0.0,4196.0,0.0,0.0,4196.0,0.0,0.0,4196.0,0.0,0.0,4196.0,0.0,0.0,4196.0,0.0,0.0,12178,0,0.0,12178,0,0.0,12178,0,0.0,12178,1,8.211528986697323e-05,12178,0,0.0,12178,0,0.0,12178,1,8.211528986697323e-05,4401,7,0.0015905476028175414,4401,4,0.0009088843444671666,4401,0,0.0,4401,7,0.0015905476028175414,4401,0,0.0,4401,0,0.0,4401,4,0.0009088843444671666
2024-05-19,9681,2,0.00020659022828220226,9681,0,0.0,9681,0,0.0,9681,1,0.00010329511414110113,9681,0,0.0,9681,0,0.0,9681,0,0.0,909.0,1.0,0.0011001100110011,909.0,0.0,0.0,909.0,0.0,0.0,909.0,1.0,0.0011001100110011,909.0,0.0,0.0,909.0,0.0,0.0,909.0,0.0,0.0,907.0,0.0,0.0,907.0,0.0,0.0,907.0,0.0,0.0,907.0,0.0,0.0,907.0,0.0,0.0,907.0,0.0,0.0,907.0,0.0,0.0,3446.0,0.0,0.0,3446.0,0.0,0.0,3446.0,0.0,0.0,3446.0,0.0,0.0,3446.0,0.0,0.0,3446.0,0.0,0.0,3446.0,0.0,0.0,12719,4,0.00031449013287208113,12719,1,7.862253321802028e-05,12719,1,7.862253321802028e-05,12719,3,0.00023586759965406085,12719,0,0.0,12719,2,0.00015724506643604056,12719,1,7.862253321802028e-05,4214,3,0.0007119126720455624,4214,2,0.00047460844803037496,4214,0,0.0,4214,2,0.00047460844803037496,4214,0,0.0,4214,0,0.0,4214,2,0.00047460844803037496
2024-05-20,11615,18,0.0015497201894102454,11615,2,0.00017219113215669393,11615,1,8.609556607834697e-05,11615,17,0.0014636246233318984,11615,0,0.0,11615,2,0.00017219113215669393,11615,2,0.00017219113215669393,1016.0,0.0,0.0,1016.0,0.0,0.0,1016.0,0.0,0.0,1016.0,0.0,0.0,1016.0,0.0,0.0,1016.0,0.0,0.0,1016.0,0.0,0.0,939.0,0.0,0.0,939.0,0.0,0.0,939.0,0.0,0.0,939.0,0.0,0.0,939.0,0.0,0.0,939.0,0.0,0.0,939.0,0.0,0.0,5361.0,1.0,0.00018653236336504383,5361.0,0.0,0.0,5361.0,0.0,0.0,5361.0,0.0,0.0,5361.0,0.0,0.0,5361.0,0.0,0.0,5361.0,0.0,0.0,18097,3,0.00016577333259656298,18097,0,0.0,18097,2,0.00011051555506437532,18097,4,0.00022103111012875063,18097,0,0.0,18097,2,0.00011051555506437532,18097,0,0.0,5180,6,0.0011583011583011582,5180,5,0.0009652509652509653,5180,0,0.0,5180,9,0.0017374517374517374,5180,0,0.0,5180,0,0.0,5180,4,0.0007722007722007722
2024-05-21,15198,2,0.0001315962626661403,15198,1,6.579813133307015e-05,15198,1,6.579813133307015e-05,15198,40,0.0026319252533228057,15198,0,0.0,15198,1,6.579813133307015e-05,15198,2,0.0001315962626661403,1694.0,0.0,0.0,1694.0,0.0,0.0,1694.0,0.0,0.0,1694.0,2.0,0.0011806375442739079,1694.0,0.0,0.0,1694.0,0.0,0.0,1694.0,0.0,0.0,1640.0,1.0,0.0006097560975609756,1640.0,0.0,0.0,1640.0,0.0,0.0,1640.0,1.0,0.0006097560975609756,1640.0,0.0,0.0,1640.0,0.0,0.0,1640.0,1.0,0.0006097560975609756,5869.0,2.0,0.0003407735559720566,5869.0,0.0,0.0,5869.0,0.0,0.0,5869.0,3.0,0.0005111603339580849,5869.0,0.0,0.0,5869.0,0.0,0.0,5869.0,0.0,0.0,19167,3,0.00015651901706057285,19167,12,0.0006260760682422914,19167,4,0.00020869202274743047,19167,19,0.0009912871080502948,19167,0,0.0,19167,16,0.0008347680909897219,19167,12,0.0006260760682422914,6609,4,0.0006052352852171282,6609,2,0.0003026176426085641,6609,0,0.0,6609,2,0.0003026176426085641,6609,0,0.0,6609,0,0.0,6609,2,0.0003026176426085641
2024-05-22,16125,17,0.001054263565891473,16125,12,0.0007441860465116279,16125,0,0.0,16125,13,0.0008062015503875969,16125,0,0.0,16125,8,0.0004961240310077519,16125,12,0.0007441860465116279,1662.0,0.0,0.0,1662.0,0.0,0.0,1662.0,0.0,0.0,1662.0,0.0,0.0,1662.0,0.0,0.0,1662.0,0.0,0.0,1662.0,0.0,0.0,1744.0,4.0,0.0022935779816513763,1744.0,0.0,0.0,1744.0,0.0,0.0,1744.0,0.0,0.0,1744.0,0.0,0.0,1744.0,0.0,0.0,1744.0,0.0,0.0,5898.0,1.0,0.00016954899966090201,5898.0,1.0,0.00016954899966090201,5898.0,0.0,0.0,5898.0,1.0,0.00016954899966090201,5898.0,1.0,0.00016954899966090201,5898.0,0.0,0.0,5898.0,0.0,0.0,18698,8,0.0004278532463365066,18698,2,0.00010696331158412665,18698,5,0.0002674082789603166,18698,16,0.0008557064926730132,18698,0,0.0,18698,15,0.0008022248368809499,18698,2,0.00010696331158412665,6776,4,0.0005903187721369539,6776,2,0.00029515938606847696,6776,0,0.0,6776,3,0.00044273907910271547,6776,0,0.0,6776,0,0.0,6776,1,0.00014757969303423848
2024-05-23,16480,8,0.0004854368932038835,16480,0,0.0,16480,0,0.0,16480,8,0.0004854368932038835,16480,0,0.0,16480,2,0.00012135922330097087,16480,0,0.0,1715.0,0.0,0.0,1715.0,0.0,0.0,1715.0,0.0,0.0,1715.0,0.0,0.0,1715.0,0.0,0.0,1715.0,0.0,0.0,1715.0,0.0,0.0,1861.0,0.0,0.0,1861.0,0.0,0.0,1861.0,0.0,0.0,1861.0,0.0,0.0,1861.0,0.0,0.0,1861.0,0.0,0.0,1861.0,0.0,0.0,5972.0,0.0,0.0,5972.0,1.0,0.00016744809109176155,5972.0,0.0,0.0,5972.0,3.0,0.0005023442732752846,5972.0,0.0,0.0,5972.0,0.0,0.0,5972.0,0.0,0.0,19751,1,5.06303478304896e-05,19751,0,0.0,19751,0,0.0,19751,1,5.06303478304896e-05,19751,0,0.0,19751,0,0.0,19751,0,0.0,6437,7,0.0010874631039304024,6437,2,0.00031070374398011494,6437,0,0.0,6437,5,0.0007767593599502874,6437,0,0.0,6437,0,0.0,6437,1,0.00015535187199005747
2024-05-24,15901,28,0.0017608955411609333,15901,0,0.0,15901,0,0.0,15901,33,0.0020753411735111,15901,0,0.0,15901,1,6.288912647003333e-05,15901,0,0.0,1610.0,0.0,0.0,1610.0,0.0,0.0,1610.0,0.0,0.0,1610.0,0.0,0.0,1610.0,0.0,0.0,1610.0,0.0,0.0,1610.0,0.0,0.0,1612.0,0.0,0.0,1612.0,0.0,0.0,1612.0,0.0,0.0,1612.0,0.0,0.0,1612.0,0.0,0.0,1612.0,0.0,0.0,1612.0,0.0,0.0,5983.0,0.0,0.0,5983.0,4.0,0.0006685609226140733,5983.0,0.0,0.0,5983.0,13.0,0.002172822998495738,5983.0,0.0,0.0,5983.0,0.0,0.0,5983.0,0.0,0.0,18715,2,0.00010686615014694096,18715,0,0.0,18715,0,0.0,18715,4,0.00021373230029388192,18715,0,0.0,18715,0,0.0,18715,0,0.0,6223,3,0.00048208259681825486,6223,2,0.0003213883978788366,6223,0,0.0,6223,5,0.0008034709946970914,6223,0,0.0,6223,0,0.0,6223,1,0.0001606941989394183
2024-05-25,9767,11,0.0011262414252073308,9767,10,0.0010238558410975735,9767,3,0.000307156752329272,9767,10,0.0010238558410975735,9767,0,0.0,9767,3,0.000307156752329272,9767,7,0.0007166990887683014,1568.0,0.0,0.0,1568.0,0.0,0.0,1568.0,0.0,0.0,1568.0,1.0,0.0006377551020408163,1568.0,0.0,0.0,1568.0,0.0,0.0,1568.0,0.0,0.0,1146.0,0.0,0.0,1146.0,0.0,0.0,1146.0,0.0,0.0,1146.0,0.0,0.0,1146.0,0.0,0.0,1146.0,0.0,0.0,1146.0,0.0,0.0,4196.0,1.0,0.00023832221163012392,4196.0,0.0,0.0,4196.0,1.0,0.00023832221163012392,4196.0,6.0,0.0014299332697807435,4196.0,0.0,0.0,4196.0,0.0,0.0,4196.0,0.0,0.0,12451,1,8.031483414986748e-05,12451,0,0.0,12451,0,0.0,12451,1,8.031483414986748e-05,12451,0,0.0,12451,0,0.0,12451,0,0.0,4406,1,0.00022696323195642307,4406,1,0.00022696323195642307,4406,0,0.0,4406,4,0.0009078529278256923,4406,0,0.0,4406,0,0.0,4406,1,0.00022696323195642307
2024-05-26,10870,4,0.0003679852805887764,10870,0,0.0,10870,0,0.0,10870,1,9.19963201471941e-05,10870,0,0.0,10870,1,9.19963201471941e-05,10870,1,9.19963201471941e-05,1081.0,0.0,0.0,1081.0,0.0,0.0,1081.0,0.0,0.0,1081.0,0.0,0.0,1081.0,0.0,0.0,1081.0,0.0,0.0,1081.0,0.0,0.0,1125.0,0.0,0.0,1125.0,0.0,0.0,1125.0,0.0,0.0,1125.0,0.0,0.0,1125.0,0.0,0.0,1125.0,0.0,0.0,1125.0,0.0,0.0,3500.0,1.0,0.00028571428571428574,3500.0,0.0,0.0,3500.0,0.0,0.0,3500.0,1.0,0.00028571428571428574,3500.0,0.0,0.0,3500.0,0.0,0.0,3500.0,0.0,0.0,12669,1,7.893282816323308e-05,12669,0,0.0,12669,0,0.0,12669,3,0.00023679848448969926,12669,0,0.0,12669,2,0.00015786565632646616,12669,0,0.0,3807,1,0.0002626740215392698,3807,0,0.0,3807,0,0.0,3807,3,0.0007880220646178094,3807,0,0.0,3807,0,0.0,3807,0,0.0
2024-05-27,15521,1,6.442883834804459e-05,15521,0,0.0,15521,0,0.0,15521,0,0.0,15521,0,0.0,15521,0,0.0,15521,0,0.0,1609.0,0.0,0.0,1609.0,0.0,0.0,1609.0,0.0,0.0,1609.0,0.0,0.0,1609.0,0.0,0.0,1609.0,0.0,0.0,1609.0,0.0,0.0,1532.0,1.0,0.0006527415143603133,1532.0,0.0,0.0,1532.0,0.0,0.0,1532.0,0.0,0.0,1532.0,0.0,0.0,1532.0,0.0,0.0,1532.0,0.0,0.0,5266.0,0.0,0.0,5266.0,1.0,0.00018989745537409798,5266.0,0.0,0.0,5266.0,11.0,0.002088872009115078,5266.0,0.0,0.0,5266.0,0.0,0.0,5266.0,1.0,0.00018989745537409798,17750,0,0.0,17750,0,0.0,17750,1,5.6338028169014086e-05,17750,4,0.00022535211267605634,17750,0,0.0,17750,18,0.0010140845070422536,17750,0,0.0,5825,8,0.0013733905579399143,5825,4,0.0006866952789699571,5825,0,0.0,5825,7,0.0012017167381974249,5825,0,0.0,5825,0,0.0,5825,4,0.0006866952789699571
2024-05-28,15943,2,0.00012544690459762904,15943,0,0.0,15943,0,0.0,15943,1,6.272345229881452e-05,15943,0,0.0,15943,0,0.0,15943,0,0.0,1624.0,0.0,0.0,1624.0,0.0,0.0,1624.0,0.0,0.0,1624.0,0.0,0.0,1624.0,0.0,0.0,1624.0,0.0,0.0,1624.0,0.0,0.0,1607.0,3.0,0.001866832607342875,1607.0,1.0,0.0006222775357809583,1607.0,0.0,0.0,1607.0,1.0,0.0006222775357809583,1607.0,0.0,0.0,1607.0,0.0,0.0,1607.0,1.0,0.0006222775357809583,5880.0,0.0,0.0,5880.0,2.0,0.0003401360544217687,5880.0,0.0,0.0,5880.0,6.0,0.0010204081632653062,5880.0,0.0,0.0,5880.0,0.0,0.0,5880.0,3.0,0.0005102040816326531,18581,1,5.38184166621818e-05,18581,1,5.38184166621818e-05,18581,1,5.38184166621818e-05,18581,5,0.00026909208331090897,18581,0,0.0,18581,1,5.38184166621818e-05,18581,1,5.38184166621818e-05,6191,7,0.001130673558391213,6191,4,0.0006460991762235503,6191,2,0.00032304958811177516,6191,7,0.001130673558391213,6191,0,0.0,6191,0,0.0,6191,5,0.0008076239702794379
