,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France
53,millionen,25,0.025,25,0.025,1000,wissen,25,0.025,25,0.025,1000,stirbt,18,0.0186,18,0.0186,970,mexiko,17,0.017,17,0.017,1000,bürger,17,0.017,17,0.017,1000,intensivieren,21,0.021,21,0.021,1000,öffnet,17,0.017,17,0.017,1000,invasion,7,0.0125,7,0.0125,561,indien,7,0.0141,7,0.0141,495,eu,2,0.0215,2,0.0215,93,rund,11,0.011,11,0.011,1000,zeigen,2,0.027,2,0.027,74,500,6,0.0134,6,0.0134,448,risiko,10,0.01,10,0.01,1000,lutte,10,0.01,10,0.01,1000,l'oms,10,0.0118,10,0.0118,851,tigre,2,0.0208,2,0.0208,96,bedroht,11,0.011,11,0.011,1000,nötig,1.0,0.0278,1.0,0.0278,36.0,genügend,7,0.0283,7,0.0283,247,ausbreitung,11,0.011,11,0.011,1000,autoctoni,14,0.014,14,0.014,1000,cuba,14,0.014,14,0.014,1000,paura,13,0.0152,13,0.0152,853,anti,16,0.016,16,0.016,1000,lombardia,3,0.0201,3,0.0201,149,pandemia,9,0.0149,9,0.0149,605,india,14,0.014,14,0.014,999,acción,21,0.021,21,0.021,1000,peces,17,0.017,17,0.017,1000,cucarachas,23,0.023,23,0.023,1000,centro,16,0.016,16,0.016,1000,casos,2,0.0114,2,0.0114,175,nueve,22,0.022,22,0.022,1000,confirmado,16,0.016,16,0.016,1000,garonne,14,0.014,14,0.014,1000,savoir,14,0.014,14,0.014,1000,exotiques,7,0.0142,7,0.0142,494,réunion,13,0.013,13,0.013,1000,dangereux,2,0.0182,2,0.0182,110,protéger,13,0.013,13,0.013,1000,forfait,16,0.016,16,0.016,1000
54,studie,24,0.024,24,0.024,1000,experte,25,0.025,25,0.025,1000,symptome,18,0.0186,18,0.0186,970,infos,17,0.017,17,0.017,1000,meisen,17,0.017,17,0.017,1000,mehrere,21,0.021,21,0.021,1000,kolumbien,16,0.016,16,0.016,1000,linz,7,0.0125,7,0.0125,561,alarm,6,0.0121,6,0.0121,495,vögel,2,0.0215,2,0.0215,93,bedroht,11,0.011,11,0.011,1000,online,2,0.027,2,0.027,74,anschober,6,0.0134,6,0.0134,448,schwangeren,10,0.01,10,0.01,1000,invasive,10,0.01,10,0.01,1000,canton,10,0.0118,10,0.0118,851,einwohnerrat,1,0.0104,1,0.0104,96,hilfe,11,0.011,11,0.011,1000,freiwillige,1.0,0.0278,1.0,0.0278,36.0,trinken,7,0.0283,7,0.0283,247,olympischen,11,0.011,11,0.011,1000,paesi,13,0.013,13,0.013,1000,clima,14,0.014,14,0.014,1000,ospedale,13,0.0152,13,0.0152,853,fano,16,0.016,16,0.016,1000,trasmette,3,0.0201,3,0.0201,149,gialla,9,0.0149,9,0.0149,605,trasmissione,14,0.014,14,0.014,999,acabar,20,0.02,20,0.02,1000,voraces,17,0.017,17,0.017,1000,junta,22,0.022,22,0.022,1000,nacional,16,0.016,16,0.016,1000,siero,2,0.0114,2,0.0114,175,medidas,21,0.021,21,0.021,1000,mosquito,16,0.016,16,0.016,1000,reconnaître,13,0.013,13,0.013,1000,transmis,14,0.014,14,0.014,1000,humain,6,0.0121,6,0.0121,494,l'oms,13,0.013,13,0.013,1000,présence,2,0.0182,2,0.0182,110,l'hérault,13,0.013,13,0.013,1000,menace,16,0.016,16,0.016,1000
55,verschärft,24,0.024,24,0.024,1000,kuba,24,0.024,24,0.024,1000,mückenstiche,17,0.0175,17,0.0175,970,urlaub,16,0.016,16,0.016,1000,vögeln,16,0.016,16,0.016,1000,osten,21,0.021,21,0.021,1000,ausbreitung,16,0.016,16,0.016,1000,alarm,7,0.0125,7,0.0125,561,infektionen,6,0.0121,6,0.0121,495,juckt,2,0.0215,2,0.0215,93,forscher,11,0.011,11,0.011,1000,karte,2,0.027,2,0.027,74,starb,5,0.0112,5,0.0112,448,dollar,10,0.01,10,0.01,1000,monitoring,10,0.01,10,0.01,1000,brésil,10,0.0118,10,0.0118,851,biologe,1,0.0104,1,0.0104,96,impfung,10,0.01,10,0.01,1000,melden,1.0,0.0278,1.0,0.0278,36.0,griechenland,6,0.0243,6,0.0243,247,chemie,11,0.011,11,0.011,1000,malattia,13,0.013,13,0.013,1000,modenese,14,0.014,14,0.014,1000,vittime,13,0.0152,13,0.0152,853,infezioni,16,0.016,16,0.016,1000,positiva,3,0.0201,3,0.0201,149,salute,9,0.0149,9,0.0149,605,infezione,13,0.013,13,0.013,999,año,20,0.02,20,0.02,1000,batalla,17,0.017,17,0.017,1000,temporada,22,0.022,22,0.022,1000,llegan,16,0.016,16,0.016,1000,anecpla,2,0.0114,2,0.0114,175,notifica,21,0.021,21,0.021,1000,millones,15,0.015,15,0.015,1000,propagation,13,0.013,13,0.013,1000,europe,14,0.014,14,0.014,1000,grâce,6,0.0121,6,0.0121,494,infectés,13,0.013,13,0.013,1000,novembre,2,0.0182,2,0.0182,110,identifié,12,0.012,12,0.012,1000,nouvelle,16,0.016,16,0.016,1000
56,denguefiebers,24,0.024,24,0.024,1000,heimische,24,0.024,24,0.024,1000,aggressiver,17,0.0175,17,0.0175,970,verdacht,16,0.016,16,0.016,1000,nachgewiesen,16,0.016,16,0.016,1000,immunologe,21,0.021,21,0.021,1000,fall,16,0.016,16,0.016,1000,spanien,7,0.0125,7,0.0125,561,zugelassen,6,0.0121,6,0.0121,495,'s,2,0.0215,2,0.0215,93,gefährliches,11,0.011,11,0.011,1000,steigendes,2,0.027,2,0.027,74,zunehmend,5,0.0112,5,0.0112,448,spiele,10,0.01,10,0.01,1000,experte,10,0.01,10,0.01,1000,who,9,0.0106,9,0.0106,851,friedhof,1,0.0104,1,0.0104,96,gemeinde,10,0.01,10,0.01,1000,greifvögel,1.0,0.0278,1.0,0.0278,36.0,schwule,6,0.0243,6,0.0243,247,sexuelle,11,0.011,11,0.011,1000,tropicali,13,0.013,13,0.013,1000,pandemia,14,0.014,14,0.014,1000,emilia,13,0.0152,13,0.0152,853,afghanistan,16,0.016,16,0.016,1000,trovate,3,0.0201,3,0.0201,149,dall'ecdc,8,0.0132,8,0.0132,605,diffusione,13,0.013,13,0.013,999,suelta,20,0.02,20,0.02,1000,extremadura,16,0.016,16,0.016,1000,amplía,22,0.022,22,0.022,1000,extinción,16,0.016,16,0.016,1000,insta,2,0.0114,2,0.0114,175,vigilancia,20,0.02,20,0.02,1000,euskadi,15,0.015,15,0.015,1000,peur,13,0.013,13,0.013,1000,passe,13,0.013,13,0.013,1000,lutte,6,0.0121,6,0.0121,494,repérés,13,0.013,13,0.013,1000,l'homme,2,0.0182,2,0.0182,110,humain,12,0.012,12,0.012,1000,mort,15,0.015,15,0.015,1000
57,österreich,24,0.024,24,0.024,1000,souvenirs,24,0.024,24,0.024,1000,gefährlicher,17,0.0175,17,0.0175,970,bakterien,16,0.016,16,0.016,1000,kreis,16,0.016,14,0.014,1000,fauci,21,0.021,21,0.021,1000,experten,16,0.016,16,0.016,1000,infektionskrankheiten,7,0.0125,7,0.0125,561,gefahr,6,0.0121,6,0.0121,495,tigermücken,2,0.0215,2,0.0215,93,klimakrise,11,0.011,11,0.011,1000,risiko,2,0.027,2,0.027,74,dutzende,5,0.0112,5,0.0112,448,baby,9,0.009,9,0.009,1000,rät,10,0.01,10,0.01,1000,vormarsch,9,0.0106,9,0.0106,851,brutstätte,1,0.0104,1,0.0104,96,rotes,10,0.01,10,0.01,1000,grund,1.0,0.0278,1.0,0.0278,36.0,trumps,6,0.0243,6,0.0243,247,enceintes,11,0.011,11,0.011,1000,disinfestazioni,13,0.013,13,0.013,1000,salute,13,0.013,13,0.013,1000,lodi,13,0.0152,13,0.0152,853,cos'è,15,0.015,15,0.015,1000,15,3,0.0201,3,0.0201,149,padova,8,0.0132,8,0.0132,605,atleti,13,0.013,13,0.013,999,contraído,20,0.02,20,0.02,1000,presidentes,16,0.016,16,0.016,1000,acción,22,0.022,22,0.022,1000,reintroducción,16,0.016,16,0.016,1000,plan,2,0.0114,2,0.0114,175,identifica,20,0.02,20,0.02,1000,zonas,15,0.015,15,0.015,1000,l'année,13,0.013,13,0.013,1000,région,13,0.013,13,0.013,1000,identifiés,6,0.0121,6,0.0121,494,strasbourg,13,0.013,13,0.013,1000,liens,2,0.0182,2,0.0182,110,transmises,12,0.012,12,0.012,1000,microcéphalies,15,0.015,15,0.015,1000
58,nachgewiesen,23,0.023,23,0.023,1000,großen,23,0.023,23,0.023,1000,schon,17,0.0175,17,0.0175,970,breitet,15,0.015,15,0.015,1000,runde,16,0.016,16,0.016,1000,pferden,20,0.02,20,0.02,1000,gemeldet,16,0.016,16,0.016,1000,hitze,7,0.0125,7,0.0125,561,vormarsch,6,0.0121,6,0.0121,495,mückenplage,2,0.0215,2,0.0215,93,gesundheitsnotstand,10,0.01,10,0.01,1000,heuer,2,0.027,2,0.027,74,warnt,5,0.0112,5,0.0112,448,meghan,9,0.009,9,0.009,1000,situation,10,0.01,10,0.01,1000,viren,9,0.0106,9,0.0106,851,fieber,1,0.0104,1,0.0104,96,kreuz,10,0.01,10,0.01,1000,artenarmut,1.0,0.0278,1.0,0.0278,36.0,wichtigster,6,0.0243,6,0.0243,247,rico,10,0.01,10,0.01,1000,sindaco,12,0.012,12,0.012,1000,epidemia,13,0.013,13,0.013,1000,puntura,12,0.0141,12,0.0141,853,emergenza,15,0.015,15,0.015,1000,giusto,3,0.0201,3,0.0201,149,torna,8,0.0132,8,0.0132,605,tigre,13,0.013,13,0.013,999,síntomas,19,0.019,19,0.019,1000,enfrentar,16,0.016,16,0.016,1000,málaga,21,0.021,21,0.021,1000,rescate,16,0.016,16,0.016,1000,acoge,2,0.0114,2,0.0114,175,mantiene,20,0.02,20,0.02,1000,embarazo,15,0.015,15,0.015,1000,l'oms,13,0.013,13,0.013,1000,détectés,13,0.013,13,0.013,1000,contaminations,6,0.0121,6,0.0121,494,japon,13,0.013,13,0.013,1000,15,2,0.0182,2,0.0182,110,blacklist,12,0.012,12,0.012,1000,vigilance,14,0.014,14,0.014,1000
59,karlsruhe,23,0.023,23,0.023,1000,maßnahmen,22,0.022,22,0.022,1000,meiden,17,0.0175,17,0.0175,970,wm,15,0.015,13,0.013,1000,vorn,16,0.016,16,0.016,1000,klimawandel,20,0.02,20,0.02,1000,mikrozephalie,16,0.016,16,0.016,1000,infektionen,7,0.0125,7,0.0125,561,weltweit,6,0.0121,6,0.0121,495,zeitung,2,0.0215,2,0.0215,93,gefährliche,10,0.01,10,0.01,1000,aktiv,2,0.027,2,0.027,74,zahl,5,0.0112,5,0.0112,448,68,9,0.009,9,0.009,1000,l'europe,9,0.009,9,0.009,1000,gefunden,9,0.0106,9,0.0106,851,ergreift,1,0.0104,1,0.0104,96,erstmals,10,0.01,10,0.01,1000,stadttiere,1.0,0.0278,1.0,0.0278,36.0,corona,6,0.0243,6,0.0243,247,verursacht,10,0.01,10,0.01,1000,fano,12,0.012,12,0.012,1000,contagi,13,0.013,13,0.013,1000,estate,12,0.0141,12,0.0141,853,record,15,0.015,15,0.015,1000,marche,3,0.0201,3,0.0201,149,salgono,8,0.0132,8,0.0132,605,controllo,13,0.013,13,0.013,999,alto,19,0.019,19,0.019,1000,seguimos,16,0.016,16,0.016,1000,diez,21,0.021,21,0.021,1000,presencia,15,0.015,15,0.015,1000,maria,2,0.0114,2,0.0114,175,control,19,0.019,17,0.017,1000,confirmados,15,0.015,15,0.015,1000,faire,13,0.013,12,0.012,1000,surveillance,13,0.013,13,0.013,1000,piqûres,6,0.0121,6,0.0121,494,martinique,13,0.013,13,0.013,1000,juin,2,0.0182,2,0.0182,110,moitié,12,0.012,12,0.012,1000,autochtone,14,0.014,14,0.014,1000
60,experte,23,0.023,23,0.023,1000,anflug,22,0.022,22,0.022,1000,schlagen,17,0.0175,17,0.0175,970,aedes,15,0.015,15,0.015,1000,bremen,15,0.015,15,0.015,1000,todesfälle,19,0.019,19,0.019,1000,weltweiten,15,0.015,15,0.015,1000,heimisch,6,0.0107,6,0.0107,561,forscher,6,0.0121,6,0.0121,495,neuer,1,0.0108,1,0.0108,93,vormarsch,10,0.01,10,0.01,1000,afrikanisches,1,0.0135,1,0.0135,74,tigermücken,5,0.0112,5,0.0112,448,festgestellt,9,0.009,9,0.009,1000,asiatischen,9,0.009,9,0.009,1000,malaria,9,0.0106,9,0.0106,851,massnahmen,1,0.0104,1,0.0104,96,experte,10,0.01,10,0.01,1000,singt,1.0,0.0278,1.0,0.0278,36.0,berater,6,0.0243,6,0.0243,247,kolumbien,10,0.01,10,0.01,1000,guerra,12,0.012,12,0.012,1000,bassetti,13,0.013,13,0.013,1000,contagiato,12,0.0141,12,0.0141,853,boom,15,0.015,15,0.015,1000,sappiamo,3,0.0201,3,0.0201,149,donatori,8,0.0132,8,0.0132,605,atleta,13,0.013,13,0.013,999,aumentan,19,0.019,19,0.019,1000,especialidad,16,0.016,16,0.016,1000,oropouche,20,0.02,20,0.02,1000,volar,15,0.015,15,0.015,1000,euros,2,0.0114,2,0.0114,175,ingresada,19,0.019,19,0.019,1000,alerta,15,0.015,15,0.015,1000,dangers,13,0.013,13,0.013,1000,paris,13,0.013,13,0.013,1000,risque,6,0.0121,6,0.0121,494,gard,13,0.013,12,0.012,1000,2018,2,0.0182,2,0.0182,110,400,12,0.012,12,0.012,1000,sanofi,14,0.014,14,0.014,1000
61,chikungunya,22,0.022,22,0.022,1000,nachbarland,22,0.022,22,0.022,1000,infektion,16,0.0165,16,0.0165,970,tausend,15,0.015,15,0.015,1000,gartenvögel,15,0.015,15,0.015,1000,infiziert,19,0.019,19,0.019,1000,beachten,15,0.015,15,0.015,1000,mitteleuropa,6,0.0107,6,0.0107,561,gefunden,6,0.0121,6,0.0121,495,hybridgelse,1,0.0108,1,0.0108,93,fast,10,0.01,10,0.01,1000,infektionen,1,0.0135,1,0.0135,74,tot,5,0.0112,5,0.0112,448,schädelfehlbildungen,9,0.009,9,0.009,1000,gefährlichen,9,0.009,9,0.009,1000,bern,9,0.0106,9,0.0106,851,todesfällen,1,0.0104,1,0.0104,96,rät,10,0.01,10,0.01,1000,amsel,1.0,0.0278,1.0,0.0278,36.0,schweizer,6,0.0243,6,0.0243,247,impfstoff,10,0.01,10,0.01,1000,arrivata,12,0.012,12,0.012,1000,nuova,13,0.013,13,0.013,1000,zika,12,0.0141,12,0.0141,853,milione,15,0.015,15,0.015,1000,alghero,3,0.0201,3,0.0201,149,primi,8,0.0132,8,0.0132,605,l'emergenza,13,0.013,13,0.013,999,exóticas,19,0.019,19,0.019,1000,mallorca,15,0.015,15,0.015,1000,temperaturas,20,0.02,20,0.02,1000,especie,15,0.015,15,0.015,1000,isla,2,0.0114,2,0.0114,175,muertes,19,0.019,19,0.019,1000,países,15,0.015,15,0.015,1000,poursuit,13,0.013,13,0.013,1000,médicaments,12,0.012,12,0.012,1000,questions,6,0.0121,6,0.0121,494,départements,13,0.013,13,0.013,1000,changement,2,0.0182,2,0.0182,110,menacent,12,0.012,12,0.012,1000,face,14,0.014,14,0.014,1000
62,nrw,20,0.02,20,0.02,1000,stechmücken,21,0.021,21,0.021,1000,gefährlich,16,0.0165,16,0.0165,970,erlebt,14,0.014,14,0.014,1000,niedersachsen,15,0.015,15,0.015,1000,todesfällen,19,0.019,19,0.019,1000,000,15,0.015,15,0.015,1000,land,6,0.0107,6,0.0107,561,220.000,6,0.0121,6,0.0121,495,hausgelsen,1,0.0108,1,0.0108,93,asiatische,10,0.01,10,0.01,1000,adria,1,0.0135,1,0.0135,74,bedroht,5,0.0112,5,0.0112,448,dringlichkeitssitzung,9,0.009,9,0.009,1000,beteiligt,9,0.009,9,0.009,1000,beteiligt,9,0.0106,9,0.0106,851,tierisch,1,0.0104,1,0.0104,96,situation,10,0.01,10,0.01,1000,sowieso,1.0,0.0278,1.0,0.0278,36.0,wurzeln,6,0.0243,6,0.0243,247,erklärt,10,0.01,10,0.01,1000,emilia,12,0.012,12,0.012,1000,emergenza,13,0.013,13,0.013,1000,regione,12,0.0141,12,0.0141,853,rischi,15,0.015,15,0.015,1000,ozieri,3,0.0201,3,0.0201,149,confermati,8,0.0132,8,0.0132,605,nato,13,0.013,13,0.013,999,acelera,19,0.019,19,0.019,1000,vacaciones,14,0.014,14,0.014,1000,estudios,20,0.02,20,0.02,1000,liberado,15,0.015,15,0.015,1000,atrás,2,0.0114,2,0.0114,175,calor,19,0.019,19,0.019,1000,evitar,14,0.014,14,0.014,1000,l'épidémie,13,0.013,13,0.013,1000,face,12,0.012,12,0.012,1000,continue,6,0.0121,6,0.0121,494,grippe,13,0.013,13,0.013,1000,fièvre,2,0.0182,2,0.0182,110,coronavirus,12,0.012,12,0.012,1000,amérique,14,0.014,14,0.014,1000
63,schützen,19,0.019,19,0.019,1000,urlauber,21,0.021,21,0.021,1000,blutsauger,16,0.0165,16,0.0165,970,roten,14,0.014,14,0.014,1000,platz,15,0.015,15,0.015,1000,gefunden,19,0.019,19,0.019,1000,sexuelle,14,0.014,14,0.014,1000,mücke,6,0.0107,6,0.0107,561,grottenschlecht,6,0.0121,6,0.0121,495,kreuzung,1,0.0108,1,0.0108,93,alarmiert,10,0.01,10,0.01,1000,urlaubsort,1,0.0135,1,0.0135,74,laut,5,0.0112,5,0.0112,448,entwickeln,9,0.009,9,0.009,1000,trinationaler,9,0.009,9,0.009,1000,trinationaler,9,0.0106,9,0.0106,851,invasoren,1,0.0104,1,0.0104,96,milliarden,10,0.01,10,0.01,1000,fliegt,1.0,0.0278,1.0,0.0278,36.0,italie,6,0.0243,6,0.0243,247,beach,10,0.01,10,0.01,1000,oms,11,0.011,11,0.011,1000,marche,13,0.013,13,0.013,1000,l'allarme,12,0.0141,12,0.0141,853,sanzioni,15,0.015,15,0.015,1000,l'emergenza,3,0.0201,3,0.0201,149,condizioni,8,0.0132,8,0.0132,605,disinfestazione,12,0.012,12,0.012,999,provocar,18,0.018,18,0.018,1000,personas,14,0.014,14,0.014,1000,contaminación,20,0.02,20,0.02,1000,causa,14,0.014,14,0.014,1000,final,2,0.0114,2,0.0114,175,detectar,18,0.018,18,0.018,1000,malformación,14,0.014,14,0.014,1000,infographies,12,0.012,12,0.012,1000,publique,12,0.012,12,0.012,1000,coronavirus,6,0.0121,6,0.0121,494,importés,13,0.013,13,0.013,1000,charbonneuse,2,0.0182,2,0.0182,110,étude,12,0.012,12,0.012,1000,latine,14,0.014,14,0.014,1000
64,fälle,19,0.019,19,0.019,1000,klimawandel,21,0.021,21,0.021,1000,bedingungen,16,0.0165,16,0.0165,970,meer,14,0.014,14,0.014,1000,zuletzt,15,0.015,15,0.015,1000,trotz,19,0.019,19,0.019,1000,gesundheit,14,0.014,14,0.014,1000,droht,6,0.0107,6,0.0107,561,reisekrankheiten,6,0.0121,6,0.0121,495,plagegeister,1,0.0108,1,0.0108,93,nigeria,10,0.01,10,0.01,1000,blutspenden,1,0.0135,1,0.0135,74,babylon,5,0.0112,5,0.0112,448,breitet,9,0.009,9,0.009,1000,hilfe,9,0.009,9,0.009,1000,été,9,0.0106,9,0.0106,851,osten,1,0.0104,1,0.0104,96,bittet,10,0.01,10,0.01,1000,fasziniert,1.0,0.0278,1.0,0.0278,36.0,tue,6,0.0243,6,0.0243,247,extrem,10,0.01,4,0.004,1000,clima,11,0.011,11,0.011,1000,interventi,12,0.012,12,0.012,1000,interventi,12,0.0141,12,0.0141,853,aumento,14,0.014,14,0.014,1000,nell'ultima,3,0.0201,3,0.0201,149,zika,8,0.0132,8,0.0132,605,golf,12,0.012,12,0.012,999,tigres,18,0.018,18,0.018,1000,islandeses,14,0.014,14,0.014,1000,muerte,20,0.02,20,0.02,1000,aviar,14,0.014,14,0.014,1000,detenido,2,0.0114,2,0.0114,175,personas,18,0.018,17,0.017,1000,catalunya,14,0.014,14,0.014,1000,présence,12,0.012,12,0.012,1000,progresse,12,0.012,12,0.012,1000,présence,6,0.0121,6,0.0121,494,bourse,13,0.013,13,0.013,1000,sévit,2,0.0182,2,0.0182,110,morts,11,0.011,11,0.011,1000,raison,13,0.013,13,0.013,1000
65,warnt,18,0.018,18,0.018,1000,impfstoff,21,0.021,21,0.021,1000,infektionen,16,0.0165,16,0.0165,970,steigen,14,0.014,14,0.014,1000,durchs,15,0.015,15,0.015,1000,weiterem,19,0.019,19,0.019,1000,warnen,14,0.014,14,0.014,1000,eingeschleppte,6,0.0107,6,0.0107,561,eingeschleppte,6,0.0121,6,0.0121,495,kamikaze,1,0.0108,1,0.0108,93,100,10,0.01,10,0.01,1000,stadt,1,0.0135,1,0.0135,74,mira,5,0.0112,5,0.0112,448,experten,9,0.009,9,0.009,1000,gefunden,9,0.009,9,0.009,1000,dons,9,0.0106,9,0.0106,851,leise,1,0.0104,1,0.0104,96,epidemien,10,0.01,10,0.01,1000,tierisch,1.0,0.0278,1.0,0.0278,36.0,moustiques,6,0.0243,6,0.0243,247,dengue,10,0.01,10,0.01,1000,inizio,11,0.011,11,0.011,1000,comune,12,0.012,12,0.012,1000,europa,12,0.0141,12,0.0141,853,primi,14,0.014,14,0.014,1000,confermato,3,0.0201,3,0.0201,149,chikungunya,8,0.0132,8,0.0132,605,l'allarme,12,0.012,12,0.012,999,abre,18,0.018,18,0.018,1000,2024,14,0.014,14,0.014,1000,altas,20,0.02,20,0.02,1000,junta,14,0.014,14,0.014,1000,operación,2,0.0114,2,0.0114,175,peligroso,18,0.018,18,0.018,1000,2016,13,0.013,13,0.013,1000,lot,12,0.012,12,0.012,1000,scientifiques,12,0.012,12,0.012,1000,alerte,6,0.0121,6,0.0121,494,asie,12,0.012,12,0.012,1000,hautes,2,0.0182,2,0.0182,110,grèce,11,0.011,11,0.011,1000,laboratoire,13,0.013,13,0.013,1000
66,bevölkerung,17,0.017,17,0.017,1000,schützen,20,0.02,20,0.02,1000,frau,16,0.0165,16,0.0165,970,bringen,14,0.014,14,0.014,1000,wetter,15,0.015,15,0.015,1000,vormarsch,18,0.018,18,0.018,1000,notstand,14,0.014,14,0.014,1000,anflug,6,0.0107,6,0.0107,561,meiden,6,0.0121,6,0.0121,495,terrorisieren,1,0.0108,1,0.0108,93,risiko,10,0.01,10,0.01,1000,nachgewiesen,1,0.0135,1,0.0135,74,zeckenart,5,0.0112,5,0.0112,448,steigt,9,0.009,9,0.009,1000,hornisse,9,0.009,9,0.009,1000,vaud,9,0.0106,9,0.0106,851,surrende,1,0.0104,1,0.0104,96,prozent,10,0.01,10,0.01,1000,zürich,1.0,0.0278,1.0,0.0278,36.0,syndrome,6,0.0243,6,0.0243,247,berdych,10,0.01,10,0.01,1000,salute,11,0.011,11,0.011,1000,caldo,12,0.012,12,0.012,1000,comuni,11,0.0129,11,0.0129,853,ricoverato,14,0.014,14,0.014,1000,focolaio,3,0.0201,3,0.0201,149,covid,8,0.0132,8,0.0132,605,rischi,12,0.012,12,0.012,999,olas,18,0.018,18,0.018,1000,confirma,13,0.013,13,0.013,1000,aumento,19,0.019,19,0.019,1000,conservación,14,0.014,14,0.014,1000,intensificará,2,0.0114,2,0.0114,175,confirman,18,0.018,18,0.018,1000,hombre,13,0.013,13,0.013,1000,l'europe,12,0.012,12,0.012,1000,démoustication,12,0.012,12,0.012,1000,démasquer,5,0.0101,5,0.0101,494,mois,12,0.012,12,0.012,1000,alpes,2,0.0182,2,0.0182,110,côte,11,0.011,11,0.011,1000,femme,13,0.013,13,0.013,1000
67,hessen,17,0.017,17,0.017,1000,wochen,20,0.02,20,0.02,1000,tropischer,16,0.0165,16,0.0165,970,tropische,14,0.014,14,0.014,1000,durcheinander,15,0.015,15,0.015,1000,berlin,18,0.018,18,0.018,1000,test,13,0.013,13,0.013,1000,winter,6,0.0107,6,0.0107,561,tirol,6,0.0121,6,0.0121,495,lichtstrahl,1,0.0108,1,0.0108,93,seuchen,10,0.01,10,0.01,1000,tötet,1,0.0135,1,0.0135,74,klagenfurt,5,0.0112,5,0.0112,448,zahl,9,0.009,9,0.009,1000,weitet,9,0.009,9,0.009,1000,zanzara,9,0.0106,9,0.0106,851,plaggeister,1,0.0104,1,0.0104,96,moustiques,10,0.01,10,0.01,1000,aggressive,1.0,0.0278,1.0,0.0278,36.0,guillain,6,0.0243,6,0.0243,247,bekämpfung,10,0.01,10,0.01,1000,cittadini,11,0.011,11,0.011,1000,trasmette,11,0.011,11,0.011,1000,consigli,11,0.0129,11,0.0129,853,clima,14,0.014,14,0.014,1000,anagni,3,0.0201,3,0.0201,149,iss,8,0.0132,8,0.0132,605,uniti,12,0.012,12,0.012,999,ejército,18,0.018,18,0.018,1000,tratamiento,13,0.013,13,0.013,1000,terreno,19,0.019,19,0.019,1000,suelta,14,0.014,14,0.014,1000,murcia,2,0.0114,2,0.0114,175,vecino,18,0.018,18,0.018,1000,ee,13,0.013,13,0.013,1000,climatique,11,0.011,11,0.011,1000,l'hexagone,12,0.012,12,0.012,1000,criminel,5,0.0101,5,0.0101,494,identifiés,12,0.012,12,0.012,1000,protéger,2,0.0182,2,0.0182,110,d'azur,11,0.011,11,0.011,1000,grave,13,0.013,13,0.013,1000
