,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France
2022-07-01,458212,201,0.0438661580229238,458212,39,0.0085113440940001,458212,6,0.0013094375529231,458212,154,0.0336088971916929,458212,0,0.0,458212,21,0.0045830314352308,458212,145,0.0316447408623082,49725.0,6.0,0.0120663650075414,49725.0,0.0,0.0,49725.0,1.0,0.0020110608345902,49725.0,10.0,0.0201106083459024,49725.0,0.0,0.0,49725.0,2.0,0.0040221216691804,49725.0,21.0,0.0422322775263951,50990.0,6.0,0.0117670131398313,50990.0,0.0,0.0,50990.0,0.0,0.0,50990.0,2.0,0.0039223377132771,50990.0,0.0,0.0,50990.0,0.0,0.0,50990.0,15.0,0.0294175328495783,192305.0,29.0,0.0150802111229557,192305.0,7.0,0.0036400509607134,192305.0,31.0,0.0161202256831595,192305.0,49.0,0.0254803567249941,192305.0,14.0,0.0072801019214268,192305.0,23.0,0.0119601674423441,192305.0,34.0,0.0176802475234653,481008,100,0.0207896750158001,481008,79,0.0164238432624821,481008,52,0.010810631008216,481008,201,0.0417872467817583,481008,1,0.000207896750158,481008,54,0.011226424508532,481008,190,0.0395003825300202,194467,53,0.027253981395301,194467,33,0.0169694601140553,194467,2,0.0010284521281245,194467,69,0.0354815984202975,194467,1,0.0005142260640622,194467,9,0.0046280345765605,194467,36,0.0185121383062421
2022-08-01,458794,206,0.0449003256363422,458794,187,0.0407590334659999,458794,2,0.0004359254916149,458794,350,0.0762869610326203,458794,2,0.0004359254916149,458794,216,0.0470799530944171,458794,263,0.0573242021473689,48646.0,4.0,0.0082226699009168,48646.0,15.0,0.0308350121284381,48646.0,0.0,0.0,48646.0,14.0,0.0287793446532089,48646.0,1.0,0.0020556674752292,48646.0,7.0,0.0143896723266044,48646.0,3.0,0.0061670024256876,52612.0,23.0,0.0437162624496312,52612.0,7.0,0.0133049494411921,52612.0,2.0,0.0038014141260548,52612.0,12.0,0.0228084847563293,52612.0,0.0,0.0,52612.0,10.0,0.0190070706302744,52612.0,8.0,0.0152056565042195,169149.0,30.0,0.017735842363833,169149.0,21.0,0.0124150896546831,169149.0,49.0,0.028968542527594,169149.0,81.0,0.0478867743823492,169149.0,48.0,0.0283773477821329,169149.0,44.0,0.0260125688002885,169149.0,43.0,0.0254213740548274,429060,118,0.0275019810749079,429060,178,0.0414860392485899,429060,24,0.0055936232694728,429060,286,0.0666573439612175,429060,13,0.0030298792709644,429060,69,0.0160816668997343,429060,194,0.0452151214282384,174971,71,0.0405781529510604,174971,47,0.02686159420704,174971,2,0.0011430465620017,174971,100,0.0571523281000851,174971,1,0.0005715232810008,174971,4,0.0022860931240034,174971,62,0.0354344434220527
2022-09-01,435443,43,0.0098750008611919,435443,17,0.003904070107913,435443,0,0.0,435443,95,0.0218168623677496,435443,1,0.0002296511828184,435443,10,0.0022965118281841,435443,30,0.0068895354845525,50361.0,0.0,0.0,50361.0,1.0,0.0019856635094616,50361.0,0.0,0.0,50361.0,20.0,0.0397132701892337,50361.0,2.0,0.0039713270189233,50361.0,0.0,0.0,50361.0,1.0,0.0019856635094616,55375.0,3.0,0.0054176072234762,55375.0,2.0,0.0036117381489841,55375.0,0.0,0.0,55375.0,18.0,0.0325056433408577,55375.0,0.0,0.0,55375.0,0.0,0.0,55375.0,2.0,0.0036117381489841,187998.0,22.0,0.0117022521516186,187998.0,14.0,0.0074468877328482,187998.0,18.0,0.0095745699422334,187998.0,64.0,0.0340429153501633,187998.0,3.0,0.0015957616570389,187998.0,8.0,0.0042553644187704,187998.0,13.0,0.0069149671805019,490800,34,0.0069274653626731,490800,70,0.0142624286878565,490800,22,0.004482477587612,490800,219,0.0446210268948655,490800,0,0.0,490800,36,0.0073349633251833,490800,67,0.0136511817440912,210568,132,0.0626875878576042,210568,76,0.0360928536149842,210568,3,0.0014247179058546,210568,221,0.1049542190646252,210568,0,0.0,210568,2,0.0009498119372364,210568,63,0.0299190760229474
2022-10-01,444173,6,0.0013508250163787,444173,1,0.0002251375027297,444173,0,0.0,444173,52,0.0117071501419491,444173,0,0.0,444173,2,0.0004502750054595,444173,19,0.004277612551866,51109.0,0.0,0.0,51109.0,0.0,0.0,51109.0,0.0,0.0,51109.0,4.0,0.0078264102212917,51109.0,0.0,0.0,51109.0,0.0,0.0,51109.0,1.0,0.0019566025553229,53298.0,7.0,0.0131337010769634,53298.0,2.0,0.0037524860219895,53298.0,0.0,0.0,53298.0,11.0,0.0206386731209426,53298.0,0.0,0.0,53298.0,2.0,0.0037524860219895,53298.0,5.0,0.0093812150549739,188922.0,4.0,0.0021172759128105,188922.0,6.0,0.0031759138692158,188922.0,5.0,0.0026465948910132,188922.0,41.0,0.0217020781063084,188922.0,1.0,0.0005293189782026,188922.0,6.0,0.0031759138692158,188922.0,7.0,0.0037052328474185,517150,81,0.0156627670888523,517150,74,0.0143091946243836,517150,45,0.0087015372715846,517150,252,0.048728608720874,517150,10,0.001933674949241,517150,92,0.0177898095330175,517150,104,0.0201102194721067,217286,71,0.0326758281711661,217286,29,0.0133464650276594,217286,6,0.0027613375919295,217286,347,0.1596973573999245,217286,0,0.0,217286,12,0.005522675183859,217286,32,0.0147271338236241
2022-11-01,485112,96,0.0197892445455894,485112,92,0.0189646926895232,485112,1,0.0002061379640165,485112,231,0.0476178696878246,485112,0,0.0,485112,73,0.0150480713732086,485112,30,0.0061841389204967,51543.0,2.0,0.0038802553208001,51543.0,3.0,0.0058203829812001,51543.0,0.0,0.0,51543.0,16.0,0.0310420425664008,51543.0,0.0,0.0,51543.0,0.0,0.0,51543.0,3.0,0.0058203829812001,53767.0,1.0,0.0018598768761507,53767.0,1.0,0.0018598768761507,53767.0,0.0,0.0,53767.0,9.0,0.0167388918853571,53767.0,0.0,0.0,53767.0,0.0,0.0,53767.0,3.0,0.0055796306284523,184050.0,5.0,0.0027166530834012,184050.0,7.0,0.0038033143167617,184050.0,0.0,0.0,184050.0,12.0,0.0065199674001629,184050.0,0.0,0.0,184050.0,0.0,0.0,184050.0,13.0,0.0070632980168432,527382,19,0.0036027016470035,527382,36,0.0068261715416908,527382,0,0.0,527382,186,0.0352685529654026,527382,1,0.000189615876158,527382,44,0.0083430985509554,527382,60,0.0113769525694847,213088,18,0.0084472142964409,213088,23,0.0107936627121189,213088,8,0.0037543174650848,213088,53,0.0248723532061871,213088,12,0.0056314761976272,213088,4,0.0018771587325424,213088,19,0.0089165039795765
2022-12-01,456194,74,0.0162211690640385,456194,72,0.0157827590893348,456194,1,0.0002192049873518,456194,87,0.0190708338996128,456194,0,0.0,456194,40,0.0087681994940748,456194,78,0.017097989013446,47090.0,1.0,0.0021235931195582,47090.0,0.0,0.0,47090.0,0.0,0.0,47090.0,15.0,0.0318538967933743,47090.0,0.0,0.0,47090.0,0.0,0.0,47090.0,0.0,0.0,50607.0,1.0,0.0019760112237437,50607.0,0.0,0.0,50607.0,0.0,0.0,50607.0,0.0,0.0,50607.0,0.0,0.0,50607.0,0.0,0.0,50607.0,1.0,0.0019760112237437,167988.0,4.0,0.0023811224611281,167988.0,4.0,0.0023811224611281,167988.0,0.0,0.0,167988.0,25.0,0.0148820153820511,167988.0,0.0,0.0,167988.0,1.0,0.000595280615282,167988.0,6.0,0.0035716836916922,484759,37,0.0076326587025717,484759,23,0.004744625679977,484759,1,0.0002062880730424,484759,208,0.042907919192836,484759,1,0.0002062880730424,484759,17,0.0035068972417221,484759,130,0.0268174494955225,198402,10,0.0050402717714539,198402,15,0.0075604076571808,198402,0,0.0,198402,12,0.0060483261257447,198402,1,0.0005040271771453,198402,0,0.0,198402,13,0.00655235330289
2023-01-01,475217,73,0.0153614033168005,475217,60,0.0126258109453155,475217,0,0.0,475217,78,0.0164135542289101,475217,15,0.0031564527363288,475217,4,0.0008417207296877,475217,63,0.0132571014925812,50551.0,0.0,0.0,50551.0,0.0,0.0,50551.0,0.0,0.0,50551.0,6.0,0.0118692014005657,50551.0,0.0,0.0,50551.0,0.0,0.0,50551.0,1.0,0.0019782002334276,54067.0,1.0,0.001849557031091,54067.0,2.0,0.0036991140621821,54067.0,0.0,0.0,54067.0,3.0,0.0055486710932731,54067.0,0.0,0.0,54067.0,0.0,0.0,54067.0,3.0,0.0055486710932731,180036.0,4.0,0.0022217778666488,180036.0,11.0,0.0061098891332844,180036.0,0.0,0.0,180036.0,16.0,0.0088871114665955,180036.0,0.0,0.0,180036.0,0.0,0.0,180036.0,3.0,0.0016663333999866,500582,67,0.0133844205344978,500582,29,0.0057932566492602,500582,24,0.0047944192959395,500582,118,0.0235725615383693,500582,0,0.0,500582,26,0.0051939542372678,500582,41,0.00819046629723,217233,19,0.0087463691059829,217233,30,0.013810056483131,217233,0,0.0,217233,36,0.0165720677797572,217233,1,0.0004603352161043,217233,3,0.0013810056483131,217233,19,0.0087463691059829
2023-02-01,446014,40,0.0089683283484374,446014,23,0.0051567888003515,446014,0,0.0,446014,61,0.0136767007313671,446014,0,0.0,446014,5,0.0011210410435546,446014,13,0.0029147067132421,47428.0,9.0,0.0189761322425571,47428.0,10.0,0.021084591380619,47428.0,0.0,0.0,47428.0,14.0,0.0295184279328666,47428.0,0.0,0.0,47428.0,1.0,0.0021084591380619,47428.0,2.0,0.0042169182761238,49557.0,7.0,0.0141251488185321,49557.0,2.0,0.0040357568052949,49557.0,0.0,0.0,49557.0,0.0,0.0,49557.0,0.0,0.0,49557.0,0.0,0.0,49557.0,0.0,0.0,179252.0,0.0,0.0,179252.0,4.0,0.0022314953250172,179252.0,0.0,0.0,179252.0,6.0,0.0033472429875259,179252.0,0.0,0.0,179252.0,0.0,0.0,179252.0,7.0,0.0039051168187802,487109,21,0.0043111500711339,487109,52,0.0106752287475698,487109,0,0.0,487109,155,0.0318203933821793,487109,0,0.0,487109,52,0.0106752287475698,487109,72,0.0147810859581736,191573,15,0.0078299134011577,191573,23,0.0120058672151086,191573,2,0.0010439884534877,191573,55,0.0287096824709118,191573,0,0.0,191573,1,0.0005219942267438,191573,19,0.0099178903081331
2023-03-01,497221,24,0.0048268275072854,497221,2,0.0004022356256071,497221,0,0.0,497221,13,0.0026145315664463,497221,1,0.0002011178128035,497221,3,0.0006033534384106,497221,4,0.0008044712512142,54320.0,1.0,0.001840942562592,54320.0,0.0,0.0,54320.0,0.0,0.0,54320.0,2.0,0.003681885125184,54320.0,0.0,0.0,54320.0,0.0,0.0,54320.0,0.0,0.0,57985.0,3.0,0.0051737518323704,57985.0,0.0,0.0,57985.0,0.0,0.0,57985.0,7.0,0.0120720876088643,57985.0,0.0,0.0,57985.0,0.0,0.0,57985.0,2.0,0.0034491678882469,203735.0,14.0,0.0068716715341006,203735.0,3.0,0.0014725010430215,203735.0,0.0,0.0,203735.0,15.0,0.0073625052151078,203735.0,0.0,0.0,203735.0,0.0,0.0,203735.0,3.0,0.0014725010430215,552499,85,0.0153846432301234,552499,20,0.0036199160541467,552499,2,0.0003619916054146,552499,309,0.0559277030365665,552499,0,0.0,552499,7,0.0012669706189513,552499,32,0.0057918656866347,215596,16,0.0074212879645262,215596,14,0.0064936269689604,215596,0,0.0,215596,32,0.0148425759290524,215596,1,0.0004638304977828,215596,3,0.0013914914933486,215596,12,0.0055659659733946
2023-04-01,450116,113,0.0251046396928791,450116,107,0.0237716499746731,450116,0,0.0,450116,127,0.0282149490353597,450116,1,0.0002221649530343,450116,45,0.0099974228865448,450116,111,0.0246603097868105,48118.0,0.0,0.0,48118.0,0.0,0.0,48118.0,0.0,0.0,48118.0,2.0,0.0041564487302049,48118.0,0.0,0.0,48118.0,0.0,0.0,48118.0,0.0,0.0,49736.0,7.0,0.0140743123693099,49736.0,2.0,0.0040212321055171,49736.0,0.0,0.0,49736.0,5.0,0.0100530802637928,49736.0,0.0,0.0,49736.0,1.0,0.0020106160527585,49736.0,14.0,0.0281486247386199,179950.0,23.0,0.0127813281467074,179950.0,15.0,0.0083356487913309,179950.0,2.0,0.0011114198388441,179950.0,58.0,0.0322311753264795,179950.0,0.0,0.0,179950.0,2.0,0.0011114198388441,179950.0,23.0,0.0127813281467074,492602,77,0.0156312804251708,492602,61,0.0123832221550054,492602,6,0.001218021851312,492602,179,0.036337651897475,492602,0,0.0,492602,42,0.008526152959184,492602,101,0.0205033678304188,194960,160,0.0820681165367254,194960,109,0.0559089043906442,194960,5,0.0025646286417726,194960,127,0.0651415675010258,194960,1,0.0005129257283545,194960,11,0.0056421830118998,194960,119,0.0610381616741895
2023-05-01,509774,146,0.0286401424945171,509774,83,0.0162817248427734,509774,2,0.0003923307191029,509774,157,0.0307979614495835,509774,0,0.0,509774,92,0.0180472130787368,509774,265,0.0519838202811441,53027.0,29.0,0.0546891206366568,53027.0,20.0,0.0377166349218322,53027.0,1.0,0.0018858317460916,53027.0,34.0,0.0641182793671148,53027.0,0.0,0.0,53027.0,13.0,0.0245158126991909,53027.0,32.0,0.0603466158749316,54482.0,14.0,0.0256965603318527,54482.0,8.0,0.0146837487610586,54482.0,2.0,0.0036709371902646,54482.0,10.0,0.0183546859513233,54482.0,0.0,0.0,54482.0,2.0,0.0036709371902646,54482.0,27.0,0.0495576520685731,196361.0,22.0,0.0112038541258192,196361.0,28.0,0.0142594507055881,196361.0,5.0,0.0025463304831407,196361.0,29.0,0.0147687168022163,196361.0,1.0,0.0005092660966281,196361.0,2.0,0.0010185321932562,196361.0,22.0,0.0112038541258192,562164,118,0.0209903159931977,562164,38,0.006759593285945,562164,39,0.0069374773197856,562164,139,0.0247258807038515,562164,0,0.0,562164,59,0.0104951579965988,562164,56,0.0099615058950768,212541,130,0.0611646694049618,212541,115,0.0541072075505431,212541,9,0.0042344771126512,212541,112,0.0526957151796594,212541,1,0.0004704974569612,212541,3,0.0014114923708837,212541,97,0.0456382533252407
2023-06-01,523309,291,0.0556076811214789,523309,161,0.0307657617201309,523309,2,0.0003821833754053,523309,345,0.0659266322574234,523309,1,0.0001910916877026,523309,175,0.0334410453479684,523309,221,0.0422312629822915,47471.0,28.0,0.0589833793263255,47471.0,15.0,0.0315982389248172,47471.0,5.0,0.0105327463082724,47471.0,18.0,0.0379178867097807,47471.0,0.0,0.0,47471.0,7.0,0.0147458448315813,47471.0,16.0,0.0337047881864717,52862.0,23.0,0.0435095153418334,52862.0,6.0,0.0113503083500435,52862.0,1.0,0.0018917180583405,52862.0,12.0,0.022700616700087,52862.0,0.0,0.0,52862.0,15.0,0.0283757708751087,52862.0,6.0,0.0113503083500435,180070.0,61.0,0.0338757149997223,180070.0,75.0,0.0416504692619536,180070.0,9.0,0.0049980563114344,180070.0,94.0,0.0522019214749819,180070.0,1.0,0.0005553395901593,180070.0,35.0,0.0194368856555783,180070.0,36.0,0.0199922252457377,528807,229,0.0433050243283466,528807,112,0.0211797498898463,528807,51,0.0096443503962693,528807,598,0.1130847360190012,528807,0,0.0,528807,89,0.0168303369660386,528807,155,0.0293112610082695,216240,103,0.0476322604513503,216240,100,0.0462449130595634,216240,6,0.0027746947835738,216240,113,0.0522567517573066,216240,7,0.0032371439141694,216240,17,0.0078616352201257,216240,67,0.0309840917499075
2023-07-01,521424,170,0.032603025560772,521424,116,0.0222467703826444,521424,26,0.0049863450857651,521424,295,0.0565758384731044,521424,0,0.0,521424,125,0.0239728129123323,521424,189,0.0362468931234465,46661.0,8.0,0.0171449390283105,46661.0,4.0,0.0085724695141552,46661.0,1.0,0.0021431173785388,46661.0,24.0,0.0514348170849317,46661.0,0.0,0.0,46661.0,1.0,0.0021431173785388,46661.0,14.0,0.0300036432995435,47079.0,22.0,0.0467299645277087,47079.0,10.0,0.0212408929671403,47079.0,1.0,0.002124089296714,47079.0,16.0,0.0339854287474245,47079.0,0.0,0.0,47079.0,0.0,0.0,47079.0,11.0,0.0233649822638543,181135.0,21.0,0.011593562812267,181135.0,23.0,0.0126977116515306,181135.0,13.0,0.0071769674552129,181135.0,58.0,0.0320203163386424,181135.0,0.0,0.0,181135.0,8.0,0.0044165953570541,181135.0,17.0,0.00938526513374,511391,108,0.0211188699058059,511391,90,0.0175990582548382,511391,58,0.0113416153197846,511391,233,0.045562006370859,511391,1,0.0001955450917204,511391,123,0.0240520462816123,511391,117,0.0228787757312897,194196,161,0.082905930091248,194196,100,0.0514943665163031,194196,10,0.0051494366516303,194196,191,0.0983542400461389,194196,2,0.001029887330326,194196,11,0.0056643803167933,194196,140,0.0720921131228243
2023-08-01,521823,192,0.0367940853507798,521823,85,0.0162890482021681,521823,6,0.0011498151672118,521823,177,0.0339195474327501,521823,2,0.0003832717224039,521823,77,0.0147559613125523,521823,98,0.0187803143977938,45754.0,12.0,0.0262272151068759,45754.0,2.0,0.0043712025178126,45754.0,2.0,0.0043712025178126,45754.0,15.0,0.0327840188835948,45754.0,0.0,0.0,45754.0,3.0,0.0065568037767189,45754.0,2.0,0.0043712025178126,50094.0,9.0,0.0179662234998203,50094.0,3.0,0.0059887411666067,50094.0,0.0,0.0,50094.0,7.0,0.0139737293887491,50094.0,0.0,0.0,50094.0,1.0,0.0019962470555355,50094.0,3.0,0.0059887411666067,157413.0,50.0,0.0317635773411344,157413.0,19.0,0.012070159389631,157413.0,28.0,0.0177876033110353,157413.0,160.0,0.1016434474916303,157413.0,10.0,0.0063527154682268,157413.0,5.0,0.0031763577341134,157413.0,11.0,0.0069879870150495,419780,217,0.0516937443422745,419780,125,0.0297775025013102,419780,46,0.0109581209204821,419780,306,0.0728953261232073,419780,1,0.0002382200200104,419780,167,0.0397827433417504,419780,173,0.0412120634618133,178224,173,0.097068857168507,178224,134,0.0751862824310979,178224,49,0.0274934913367447,178224,170,0.0953855821887063,178224,6,0.0033665499596014,178224,238,0.1335398150641888,178224,91,0.0510593410539545
2023-09-01,520366,182,0.0349753827113992,520366,26,0.0049964832444856,520366,11,0.0021138967572823,520366,265,0.0509256946072571,520366,0,0.0,520366,91,0.0174876913556996,520366,42,0.008071242164169,46988.0,22.0,0.0468204647995232,46988.0,8.0,0.017025623563463,46988.0,0.0,0.0,46988.0,17.0,0.0361794500723589,46988.0,0.0,0.0,46988.0,5.0,0.0106410147271643,46988.0,7.0,0.0148974206180301,52462.0,11.0,0.0209675574701688,52462.0,2.0,0.0038122831763943,52462.0,0.0,0.0,52462.0,26.0,0.0495596812931264,52462.0,0.0,0.0,52462.0,2.0,0.0038122831763943,52462.0,13.0,0.0247798406465632,174501.0,72.0,0.0412605085357677,174501.0,9.0,0.0051575635669709,174501.0,7.0,0.0040114383298663,174501.0,188.0,0.1077357722878378,174501.0,1.0,0.0005730626185523,174501.0,6.0,0.0034383757113139,174501.0,11.0,0.0063036888040756,489313,201,0.0410780011975974,489313,91,0.018597503029758,489313,141,0.0288159112878668,489313,262,0.0535444592724902,489313,0,0.0,489313,199,0.040669264867273,489313,102,0.0208455528465419,208974,225,0.1076688966091475,208974,82,0.0392393312086671,208974,4,0.0019141137174959,208974,204,0.0976197995922937,208974,5,0.0023926421468699,208974,17,0.0081349832993578,208974,96,0.0459387292199029
2023-10-01,444990,34,0.0076406211375536,444990,19,0.0042697588709858,444990,1,0.0002247241511045,444990,103,0.0231465875637654,444990,0,0.0,444990,28,0.0062922762309265,444990,34,0.0076406211375536,40519.0,2.0,0.0049359559712727,40519.0,1.0,0.0024679779856363,40519.0,0.0,0.0,40519.0,11.0,0.027147757842,40519.0,0.0,0.0,40519.0,0.0,0.0,40519.0,5.0,0.0123398899281818,41933.0,15.0,0.03577134953378,41933.0,11.0,0.0262323229914387,41933.0,0.0,0.0,41933.0,26.0,0.0620036725252187,41933.0,0.0,0.0,41933.0,10.0,0.0238475663558533,41933.0,4.0,0.0095390265423413,177337.0,21.0,0.0118418604126606,177337.0,21.0,0.0118418604126606,177337.0,4.0,0.0022555924595544,177337.0,117.0,0.0659760794419664,177337.0,1.0,0.0005638981148886,177337.0,0.0,0.0,177337.0,13.0,0.0073306754935518,446624,141,0.031570179838074,446624,40,0.0089560793866876,446624,38,0.0085082754173533,446624,144,0.0322418857920756,446624,1,0.0002239019846671,446624,75,0.0167926488500394,446624,115,0.025748728236727,184614,109,0.0590421094824877,184614,33,0.0178751340635054,184614,2,0.0010833414583942,184614,162,0.0877506581299359,184614,0,0.0,184614,5,0.0027083536459856,184614,40,0.0216668291678854
2023-11-01,485106,42,0.0086579015720275,485106,16,0.0032982482179152,485106,1,0.0002061405136197,485106,44,0.0090701825992669,485106,1,0.0002061405136197,485106,22,0.0045350912996334,485106,9,0.0018552646225773,40491.0,8.0,0.0197574769701909,40491.0,9.0,0.0222271615914647,40491.0,0.0,0.0,40491.0,6.0,0.0148181077276431,40491.0,0.0,0.0,40491.0,0.0,0.0,40491.0,3.0,0.0074090538638215,46098.0,5.0,0.0108464575469651,46098.0,10.0,0.0216929150939303,46098.0,0.0,0.0,46098.0,12.0,0.0260314981127163,46098.0,0.0,0.0,46098.0,3.0,0.006507874528179,46098.0,7.0,0.0151850405657512,182794.0,19.0,0.0103942142521089,182794.0,38.0,0.0207884285042178,182794.0,6.0,0.0032823834480343,182794.0,73.0,0.0399356652844185,182794.0,2.0,0.0010941278160114,182794.0,1.0,0.0005470639080057,182794.0,16.0,0.0087530225280917,488942,49,0.0100216385583566,488942,35,0.007158313255969,488942,6,0.0012271394153089,488942,167,0.0341553803927664,488942,5,0.0010226161794241,488942,36,0.0073628364918538,488942,41,0.0083854526712779,189949,26,0.0136878846427198,189949,89,0.0468546820462334,189949,0,0.0,189949,40,0.0210582840657229,189949,0,0.0,189949,7,0.0036851997115015,189949,11,0.0057910281180737
2023-12-01,382855,81,0.0211568348330307,382855,5,0.001305977458829,382855,1,0.0002611954917658,382855,101,0.026380744668347,382855,0,0.0,382855,36,0.0094030377035692,382855,43,0.0112314061459299,39416.0,5.0,0.0126852039780799,39416.0,1.0,0.0025370407956159,39416.0,0.0,0.0,39416.0,15.0,0.0380556119342399,39416.0,0.0,0.0,39416.0,1.0,0.0025370407956159,39416.0,8.0,0.0202963263649279,36034.0,1.0,0.0027751567963589,36034.0,0.0,0.0,36034.0,0.0,0.0,36034.0,0.0,0.0,36034.0,0.0,0.0,36034.0,0.0,0.0,36034.0,1.0,0.0027751567963589,146421.0,9.0,0.0061466592906755,146421.0,6.0,0.0040977728604503,146421.0,3.0,0.0020488864302251,146421.0,28.0,0.0191229400154349,146421.0,0.0,0.0,146421.0,1.0,0.0006829621434083,146421.0,12.0,0.0081955457209006,462283,70,0.0151422397103073,462283,64,0.0138443334494238,462283,37,0.0080037552754481,462283,170,0.036774010725032,462283,0,0.0,462283,16,0.0034610833623559,462283,70,0.0151422397103073,176937,8,0.0045213833172259,176937,14,0.0079124208051453,176937,0,0.0,176937,39,0.0220417436714762,176937,0,0.0,176937,1,0.0005651729146532,176937,8,0.0045213833172259
2024-01-01,387573,17,0.0043862704574364,387573,11,0.0028381750018706,387573,6,0.0015480954555657,387573,113,0.029155797746489,387573,0,0.0,387573,6,0.0015480954555657,387573,63,0.0162550022834407,40712.0,3.0,0.0073688347415995,40712.0,1.0,0.0024562782471998,40712.0,0.0,0.0,40712.0,12.0,0.0294753389663981,40712.0,0.0,0.0,40712.0,0.0,0.0,40712.0,6.0,0.014737669483199,35849.0,4.0,0.0111579123545984,35849.0,7.0,0.0195263466205472,35849.0,0.0,0.0,35849.0,17.0,0.0474211275070434,35849.0,0.0,0.0,35849.0,7.0,0.0195263466205472,35849.0,12.0,0.0334737370637953,149794.0,18.0,0.012016502663658,149794.0,22.0,0.0146868365889154,149794.0,1.0,0.0006675834813143,149794.0,38.0,0.0253681722899448,149794.0,0.0,0.0,149794.0,2.0,0.0013351669626286,149794.0,26.0,0.0173571705141727,487792,28,0.0057401515400006,487792,13,0.0026650703578574,487792,6,0.0012300324728572,487792,143,0.0293157739364319,487792,0,0.0,487792,9,0.0018450487092859,487792,42,0.0086102273100009,182419,7,0.0038373195774562,182419,12,0.0065782621327822,182419,1,0.0005481885110651,182419,12,0.0065782621327822,182419,0,0.0,182419,1,0.0005481885110651,182419,12,0.0065782621327822
2024-02-01,402375,58,0.0144144144144144,402375,11,0.0027337682510096,402375,0,0.0,402375,110,0.0273376825100963,402375,0,0.0,402375,7,0.0017396707051879,402375,9,0.0022367194780987,41584.0,2.0,0.004809542131589,41584.0,1.0,0.0024047710657945,41584.0,8.0,0.0192381685263562,41584.0,17.0,0.0408811081185071,41584.0,0.0,0.0,41584.0,12.0,0.0288572527895344,41584.0,3.0,0.0072143131973836,36131.0,13.0,0.0359801832221637,36131.0,2.0,0.0055354128034098,36131.0,1.0,0.0027677064017049,36131.0,10.0,0.027677064017049,36131.0,0.0,0.0,36131.0,0.0,0.0,36131.0,3.0,0.0083031192051147,154102.0,55.0,0.0356906464549454,154102.0,14.0,0.0090848918248952,154102.0,12.0,0.0077870501356244,154102.0,332.0,0.2154417204189432,154102.0,0.0,0.0,154102.0,2.0,0.0012978416892707,154102.0,24.0,0.0155741002712489,505511,50,0.009890981600796,505511,12,0.002373835584191,505511,4,0.0007912785280636,505511,368,0.0727976245818587,505511,0,0.0,505511,28,0.0055389496964457,505511,16,0.0031651141122547,179279,46,0.0256583314275514,179279,13,0.0072512675773515,179279,0,0.0,179279,85,0.0474121341596059,179279,0,0.0,179279,1,0.0005577898136424,179279,19,0.010598006459206
2024-03-01,405642,13,0.0032047963475182,405642,7,0.0017256595717405,405642,2,0.0004930455919258,405642,77,0.0189822552891465,405642,1,0.0002465227959629,405642,12,0.0029582735515553,405642,9,0.0022187051636664,43648.0,1.0,0.002291055718475,43648.0,4.0,0.0091642228739002,43648.0,1.0,0.002291055718475,43648.0,9.0,0.0206195014662756,43648.0,0.0,0.0,43648.0,0.0,0.0,43648.0,3.0,0.0068731671554252,39075.0,2.0,0.0051183621241202,39075.0,1.0,0.0025591810620601,39075.0,0.0,0.0,39075.0,6.0,0.0153550863723608,39075.0,0.0,0.0,39075.0,0.0,0.0,39075.0,1.0,0.0025591810620601,149226.0,85.0,0.0569605832763727,149226.0,43.0,0.0288153538927532,149226.0,1.0,0.0006701245091337,149226.0,254.0,0.1702116253199844,149226.0,1.0,0.0006701245091337,149226.0,1.0,0.0006701245091337,149226.0,30.0,0.0201037352740139,491210,57,0.011603998289937,491210,15,0.0030536837605097,491210,7,0.0014250524215712,491210,191,0.0388835732171576,491210,0,0.0,491210,9,0.0018322102563058,491210,28,0.0057002096862848,167798,64,0.038141098225247,167798,46,0.0274139143493962,167798,0,0.0,167798,65,0.0387370528850165,167798,0,0.0,167798,1,0.0005959546597694,167798,39,0.0232422317310099
